time,open,high,low,close,volume
1770008400000,189.32,189.52,183.41,185.8,27693.215
1770012000000,185.79,191.3,183.05,188.25,37493.998
1770015600000,188.26,191.06,187.76,189.51,18972.032
1770019200000,189.51,190.84,189.03,189.82,11366.428
1770022800000,189.82,192.69,188.55,192.11,20760.481
1770026400000,192.11,193.64,191.81,193.1,14190.694
1770030000000,193.1,194.13,192.41,193.03,11768.782
1770033600000,193.02,196.38,193.02,195.87,13790.381
1770037200000,195.86,197.14,194.66,196.47,13587.629
1770040800000,196.47,200.5,194.98,197.83,36719.443
1770044400000,197.82,202.69,197.52,201.36,36596.734
1770048000000,201.4,206.99,199.55,200.37,70707.511
1770051600000,200.36,203.22,199.97,200.83,21279.75
1770055200000,200.82,201.76,199.47,200.84,12142.651
1770058800000,200.83,201.06,197.72,198.04,16307.54
1770062400000,198.04,198.74,195.79,196.21,14380.502
1770066000000,196.22,197.64,196.16,197.28,8604.54
1770069600000,197.28,199.89,197.23,198.99,13419.913
1770073200000,198.99,201.08,198.41,199.34,13360.951
1770076800000,199.35,200.04,198.25,199.55,15324.422
1770080400000,199.55,199.67,197.85,198.99,9352.461
1770084000000,198.99,199.08,193.67,194.02,22966.908
1770087600000,194.02,198.12,193.56,198.0,18061.314
1770091200000,198.0,199.55,196.89,199.02,10217.65
1770094800000,199.03,199.17,196.93,197.35,9479.683
1770098400000,197.35,197.84,195.95,197.07,10760.463
1770102000000,197.06,198.17,196.44,197.28,9473.818
1770105600000,197.29,198.73,196.29,197.17,10527.464
1770109200000,197.17,197.87,193.91,195.31,22380.089
1770112800000,195.31,196.55,193.85,194.22,9934.558
1770116400000,194.21,195.71,193.73,194.84,15606.977
1770120000000,194.85,196.31,194.19,195.44,15521.08
1770123600000,195.43,196.17,194.46,195.61,12558.3
1770127200000,195.6,196.02,191.86,191.96,22214.455
1770130800000,191.97,197.18,191.53,196.95,37612.381
1770134400000,196.94,196.94,192.27,192.66,35314.78
1770138000000,192.66,193.27,188.62,188.76,35044.281
1770141600000,188.76,189.98,184.33,184.69,53011.978
1770145200000,184.71,196.44,184.55,195.87,56665.592
1770148800000,195.86,204.2,193.3,200.95,49861.038
1770152400000,200.96,203.31,197.08,197.39,26969.126
1770156000000,197.4,198.07,193.98,195.01,18913.646
1770159600000,195.0,195.18,191.84,193.2,16844.993
1770163200000,193.2,197.0,191.86,195.56,15467.335
1770166800000,195.56,198.41,195.54,196.51,14178.129
1770170400000,196.51,196.8,193.79,194.92,10288.916
1770174000000,194.93,198.5,194.86,197.53,12538.435
1770177600000,197.54,197.85,196.27,196.46,7551.024
1770181200000,196.47,196.9,194.28,195.03,6325.279
1770184800000,194.98,196.98,194.72,196.44,8375.404
1770188400000,196.44,196.45,195.17,195.5,9825.869
1770192000000,195.51,196.68,194.43,196.08,9540.006
1770195600000,196.07,196.19,192.99,193.54,12994.978
1770199200000,193.55,194.09,192.73,192.94,8013.02
1770202800000,192.94,193.83,190.44,192.39,22134.731
1770206400000,192.4,193.17,191.65,191.76,9674.387
1770210000000,191.75,191.81,188.84,188.98,16325.473
1770213600000,188.97,190.99,186.95,187.17,31803.622
1770217200000,187.18,189.58,184.7,186.04,39861.42
1770220800000,186.04,188.2,184.83,187.1,49048.943
1770224400000,187.09,188.9,184.83,186.23,39310.641
1770228000000,186.23,189.97,183.0,187.1,47831.403
1770231600000,187.11,191.93,186.29,191.54,25491.476
1770235200000,191.53,191.84,189.46,190.5,12335.402
1770238800000,190.48,190.76,186.65,187.99,21441.248
1770242400000,187.98,190.96,184.26,186.28,23283.115
1770246000000,186.28,189.51,185.75,187.63,13507.629
1770249600000,187.62,188.81,187.03,187.4,11495.841
1770253200000,187.41,190.89,185.78,188.89,23446.77
1770256800000,188.9,191.2,187.44,187.82,24590.307
1770260400000,187.82,189.01,185.35,185.65,21160.447
1770264000000,185.66,187.77,184.41,184.9,22660.886
1770267600000,184.9,186.73,182.13,184.39,25588.319
1770271200000,184.39,184.74,181.48,182.52,18135.032
1770274800000,182.52,185.51,182.2,182.76,17089.87
1770278400000,182.77,185.46,182.77,184.65,13223.172
1770282000000,184.66,186.52,183.06,183.91,14870.013
1770285600000,183.91,183.97,178.88,179.57,21444.266
1770289200000,179.56,180.62,176.16,178.51,44054.833
1770292800000,178.52,179.64,176.14,177.43,43559.804
1770296400000,177.4,178.87,175.51,176.94,24924.603
1770300000000,176.95,182.11,176.95,178.02,36472.847
1770303600000,178.04,178.95,168.75,171.5,134643.974
1770307200000,171.53,174.36,169.0,172.29,78847.176
1770310800000,172.28,173.14,165.89,166.74,76186.196
1770314400000,166.73,168.25,163.2,167.29,75390.352
1770318000000,167.28,167.58,164.5,165.6,31733.557
1770321600000,165.6,166.97,156.8,160.19,104641.37
1770325200000,160.19,164.72,158.86,160.9,55322.72
1770328800000,160.9,164.75,158.79,162.52,36773.94
1770332400000,162.52,165.84,159.95,160.52,35295.139
1770336000000,160.52,161.68,142.02,158.77,246712.416
1770339600000,158.77,164.18,157.72,164.17,44397.94
1770343200000,164.18,165.37,160.14,162.01,36172.575
1770346800000,162.02,162.73,159.87,161.06,20975.09
1770350400000,161.06,162.45,159.95,162.03,18024.493
1770354000000,162.02,167.58,161.7,166.57,50100.42
1770357600000,166.55,168.12,164.55,164.85,35758.107
1770361200000,164.86,166.01,163.69,164.04,18444.602
1770364800000,164.05,164.84,160.73,161.87,23201.413
1770368400000,161.87,166.86,161.4,166.53,24444.162
1770372000000,166.54,168.85,165.33,167.94,18400.453
1770375600000,167.94,168.78,166.63,168.1,15774.452
1770379200000,168.09,168.09,166.29,167.8,12128.75
1770382800000,167.8,171.65,167.64,170.78,24545.776
1770386400000,170.79,173.74,168.75,171.16,59456.314
1770390000000,171.18,173.73,169.64,172.88,35355.622
1770393600000,172.84,178.19,172.13,176.13,38284.327
1770397200000,176.13,180.3,175.33,177.99,31988.936
1770400800000,178.0,178.15,172.69,173.61,29834.207
1770404400000,173.62,175.26,172.21,174.94,20786.13
1770408000000,174.93,175.55,172.32,172.82,21391.829
1770411600000,172.82,174.16,171.33,173.92,17836.826
1770415200000,173.93,176.98,173.57,176.05,12255.664
1770418800000,176.05,177.22,173.14,173.57,13354.852
1770422400000,173.57,173.59,168.35,168.8,36737.425
1770426000000,168.79,168.79,166.73,167.48,25980.912
1770429600000,167.47,168.42,165.64,166.92,18138.096
1770433200000,166.93,168.53,166.46,167.42,18048.722
1770436800000,167.42,169.21,166.74,167.34,18597.389
1770440400000,167.33,169.5,166.03,166.64,14826.876
1770444000000,166.64,168.22,164.17,164.18,21946.461
1770447600000,164.19,165.31,160.65,162.4,44840.043
1770451200000,162.39,165.89,161.99,165.43,20337.787
1770454800000,165.44,165.67,163.68,164.16,12997.916
1770458400000,164.16,164.47,162.64,163.75,10769.965
1770462000000,163.75,163.86,162.94,163.43,6812.871
1770465600000,163.43,169.19,163.19,167.71,28432.641
1770469200000,167.71,168.72,165.75,167.29,14423.847
1770472800000,167.3,168.24,164.68,165.15,20381.196
1770476400000,165.15,168.25,164.91,167.53,13465.651
1770480000000,167.53,172.68,167.01,168.7,85342.969
1770483600000,168.7,169.64,167.61,168.98,11231.515
1770487200000,168.96,171.46,168.45,170.15,11197.218
1770490800000,170.15,170.15,167.84,168.42,7933.126
1770494400000,168.41,169.92,167.67,169.72,8597.289
1770498000000,169.73,170.17,168.71,169.26,5248.716
1770501600000,169.26,169.99,167.36,167.67,8382.047
1770505200000,167.69,168.05,166.3,167.34,8490.491
1770508800000,167.34,167.49,164.97,165.58,14298.417
1770512400000,165.58,166.46,164.58,165.35,14464.999
1770516000000,165.36,166.22,164.4,165.16,9502.082
1770519600000,165.15,165.36,163.91,164.37,7540.357
1770523200000,164.38,165.33,163.77,164.87,9527.983
1770526800000,164.86,165.26,164.05,164.17,6319.932
1770530400000,164.17,164.29,163.38,164.11,8511.873
1770534000000,164.12,165.05,163.62,164.96,11093.317
1770537600000,164.95,167.12,163.51,166.33,25216.942
1770541200000,166.33,167.18,164.87,165.35,17252.833
1770544800000,165.35,166.58,163.8,164.43,12659.715
1770548400000,164.43,168.48,164.22,168.33,14872.196
1770552000000,168.33,169.58,167.56,169.47,17435.425
1770555600000,169.48,169.89,167.77,169.5,15920.654
1770559200000,169.58,170.65,169.13,170.34,12893.817
1770562800000,170.33,170.65,166.63,167.37,15123.276
1770566400000,167.37,168.4,163.46,164.24,18493.591
1770570000000,164.24,166.06,164.14,165.36,10076.093
1770573600000,165.37,167.41,164.87,166.27,11687.199
1770577200000,166.26,167.79,166.09,167.36,6740.436
